lcTime pitch roll yaw velE velN velU lat lon height biasGx biasGy biasGz biasAx biasAy biasAz leverx levery leverz dt psrCorr psrRateDrift utc
1730951775 3.612786864466e+00 9.038981493392e-01 -9.147992946697e+01 5.145955162926e+00 -1.253860853313e-01 5.095068332408e-02 5.595604053326e-01 2.073652501836e+00 7.080428490199e+01 -4.401339695953e-04 -5.140828293063e-04 1.170940319217e-03 -1.397330893794e-01 -2.018750226730e-01 9.864293977192e-01 9.991758840636e-03 1.000462798066e-02 6.416207491674e-01 4.920964744121e-03 -1.331730489967e+05 -6.805637772038e-01 0.000000000000e+00 
1730951775 3.405750206526e+00 6.792119367663e-01 -9.229678071821e+01 5.284317615557e+00 -1.937123190679e-01 9.497488340798e-02 5.595603566261e-01 2.073653425915e+00 7.141678360254e+01 -4.425506151874e-04 -5.161066276951e-04 1.183097261563e-03 -1.395550711259e-01 -2.013320974178e-01 9.842108508694e-01 9.991886502053e-03 1.000446865972e-02 6.417231188409e-01 4.921086595128e-03 -1.331727302430e+05 -5.579205907358e-01 0.000000000000e+00 
1730951775 3.697600240322e+00 1.201409606635e-01 -9.351709016835e+01 5.606810576783e+00 -2.961241115306e-01 2.441764197444e-01 5.595603101125e-01 2.073654385394e+00 7.200589776565e+01 -4.459875127827e-04 -5.174984995783e-04 1.185539022301e-03 -1.391768122732e-01 -2.008938739265e-01 9.825923327372e-01 9.991958015359e-03 1.000438033573e-02 6.418430125336e-01 4.921207078775e-03 -1.331728965849e+05 -5.294809713103e-01 0.000000000000e+00 
1730951775 3.835805768271e+00 2.503688034718e-01 -9.372242025540e+01 6.033169530526e+00 -4.442936310549e-01 2.091511037386e-01 5.595602228861e-01 2.073655463234e+00 7.252919779394e+01 -4.458527714108e-04 -5.180897333215e-04 1.202776938977e-03 -1.394763290910e-01 -2.008787269711e-01 9.805072089402e-01 9.992111822387e-03 1.000437449322e-02 6.418194588896e-01 4.921491685806e-03 -1.331734725142e+05 -5.600957106917e-01 0.000000000000e+00 
1730951776 3.565073015305e+00 3.410845055237e-01 -9.357157857229e+01 6.104382491136e+00 -3.614687570844e-01 3.022541608237e-01 5.595601376374e-01 2.073656524463e+00 7.316266542394e+01 -4.496277058754e-04 -5.192072624770e-04 1.215542471091e-03 -1.394804376753e-01 -2.002310696945e-01 9.792090757697e-01 9.992204251713e-03 1.000427323067e-02 6.419525972295e-01 4.921792920162e-03 -1.331738088359e+05 -5.561857461482e-01 0.000000000000e+00 
1730951776 3.917604101114e+00 -3.075345466269e-01 -9.388735650753e+01 6.075738052352e+00 -4.249346891373e-01 3.543361306327e-01 5.595600858319e-01 2.073657554490e+00 7.360466129911e+01 -4.547546682538e-04 -5.189225314879e-04 1.216430114293e-03 -1.389197734816e-01 -1.988659159731e-01 9.787823087966e-01 9.992228775687e-03 1.000429942811e-02 6.421234212507e-01 4.921422795806e-03 -1.331737574805e+05 -4.709112766336e-01 0.000000000000e+00 
1730951776 3.676197389957e+00 -1.430456218423e-01 -9.425880235115e+01 6.200105080480e+00 -5.027386089210e-01 3.604320010697e-01 5.595600479856e-01 2.073658603840e+00 7.423581033792e+01 -4.594771081653e-04 -5.173775672409e-04 1.206430880213e-03 -1.381629377053e-01 -1.978788043865e-01 9.780066799081e-01 9.991978681185e-03 1.000433035056e-02 6.423039672154e-01 4.920029686576e-03 -1.331740658752e+05 -4.709188281575e-01 0.000000000000e+00 
1730951776 3.663282420245e+00 1.658798225167e-01 -9.431701084548e+01 6.312681255992e+00 -5.003524898385e-01 3.727919452502e-01 5.595599802402e-01 2.073659659371e+00 7.497928505905e+01 -4.652390166618e-04 -5.161851397761e-04 1.209233006085e-03 -1.381324797221e-01 -1.967854281807e-01 9.771376755063e-01 9.991841392580e-03 1.000428787610e-02 6.425271590027e-01 4.919103576852e-03 -1.331740572055e+05 -4.311216272829e-01 0.000000000000e+00 
1730951776 4.023608404874e+00 2.971568098568e-01 -9.479463599765e+01 6.401970751478e+00 -5.267799934763e-01 4.258792075795e-01 5.595599243278e-01 2.073660732475e+00 7.582544387862e+01 -4.711509845905e-04 -5.145492908486e-04 1.200750740850e-03 -1.381395273698e-01 -1.957641254826e-01 9.761030701235e-01 9.991691693677e-03 1.000421337547e-02 6.427927498729e-01 4.917568001633e-03 -1.331743082810e+05 -4.440041076574e-01 0.000000000000e+00 
1730951777 3.716115862341e+00 -1.872794956678e-01 -9.501879132839e+01 6.518207943013e+00 -5.834892043247e-01 4.730472045352e-01 5.595598571404e-01 2.073661869374e+00 7.631775950901e+01 -4.738740371270e-04 -5.133031850825e-04 1.194024822554e-03 -1.381428367662e-01 -1.948380628125e-01 9.763107763208e-01 9.991514669455e-03 1.000427062224e-02 6.428986140596e-01 4.916591656675e-03 -1.331750663251e+05 -5.006193039897e-01 0.000000000000e+00 
1730951777 2.942864165767e+00 7.431603381026e-02 -9.555075387065e+01 6.514307277323e+00 -6.448763388709e-01 3.541516996893e-01 5.595597859151e-01 2.073662976112e+00 7.648721150574e+01 -4.779020662292e-04 -5.111565108881e-04 1.185432630101e-03 -1.385268335183e-01 -1.927496966793e-01 9.766666438152e-01 9.991408711474e-03 1.000458653817e-02 6.429931864135e-01 4.916085754252e-03 -1.331765886512e+05 -6.519977984358e-01 0.000000000000e+00 
1730951777 2.906791283959e+00 2.387800720630e-01 -9.574643338146e+01 6.723379359648e+00 -6.657788100617e-01 3.461233653170e-01 5.595597137657e-01 2.073664178395e+00 7.653542750739e+01 -4.781029892905e-04 -5.104196952506e-04 1.168594033837e-03 -1.382231014467e-01 -1.916286372523e-01 9.772330095706e-01 9.991376481968e-03 1.000475303833e-02 6.429970798197e-01 4.915834681548e-03 -1.331778254773e+05 -7.213996473227e-01 0.000000000000e+00 
1730951777 2.923630364544e+00 7.136826023888e-01 -9.600937780601e+01 6.850275175452e+00 -7.451915019446e-01 3.224483690017e-01 5.595596463574e-01 2.073665402888e+00 7.681904838629e+01 -4.788009648251e-04 -5.090902521257e-04 1.149154914215e-03 -1.377946206704e-01 -1.904770652436e-01 9.771619726319e-01 9.991459728746e-03 1.000492091158e-02 6.430351653621e-01 4.915494700576e-03 -1.331788742472e+05 -7.680034371301e-01 0.000000000000e+00 
1730951777 2.556317317159e+00 1.897205748095e+00 -9.598200287758e+01 7.181785232662e+00 -7.880622679197e-01 3.551444490955e-01 5.595595632623e-01 2.073666652225e+00 7.701083816235e+01 -4.799222948146e-04 -5.074827554870e-04 1.135105314254e-03 -1.377102467970e-01 -1.890425673140e-01 9.778284285731e-01 9.991583036977e-03 1.000508118613e-02 6.431105039617e-01 4.914928726731e-03 -1.331797624454e+05 -7.758503823740e-01 0.000000000000e+00 
1730951777 2.005155771875e+00 1.066297715184e+00 -9.541809374397e+01 7.509545181237e+00 -6.782157852850e-01 2.394891335236e-01 5.595596008505e-01 2.073667864908e+00 7.747078211209e+01 -4.848968552259e-04 -5.032074070252e-04 1.063460826219e-03 -1.373244499643e-01 -1.853387057482e-01 9.779780268438e-01 9.991818284313e-03 1.000617165640e-02 6.432063415065e-01 4.913763932869e-03 -1.331796783806e+05 -6.563549641095e-01 0.000000000000e+00 
1730951778 1.692985235056e+00 9.076248559259e-01 -9.517811274232e+01 7.592257429148e+00 -5.996386247914e-01 2.865921475599e-01 5.595595683162e-01 2.073669134845e+00 7.772399869313e+01 -4.903793905964e-04 -5.000937425824e-04 1.029523346019e-03 -1.385894871270e-01 -1.825329663546e-01 9.787339012708e-01 9.991654105281e-03 1.000669772587e-02 6.433783062750e-01 4.912322386897e-03 -1.331802593486e+05 -6.508603471045e-01 0.000000000000e+00 
1730951778 1.119677663005e+00 8.268522700637e-01 -9.554913333558e+01 7.480407694195e+00 -6.340669029128e-01 2.455879001293e-01 5.595595340765e-01 2.073670438230e+00 7.818603341495e+01 -4.945322988027e-04 -4.981131091509e-04 9.939172439310e-04 -1.392024134155e-01 -1.809656362017e-01 9.790519063564e-01 9.991518070304e-03 1.000752920288e-02 6.434195377641e-01 4.911652945132e-03 -1.331808597758e+05 -6.692341242058e-01 0.000000000000e+00 
1730951778 8.158347918190e-01 2.784351511507e-01 -9.632035511468e+01 7.671119673691e+00 -7.047043415934e-01 2.607392713776e-01 5.595594874906e-01 2.073671752521e+00 7.844802126096e+01 -4.983207179105e-04 -4.968415290798e-04 9.572773138749e-04 -1.399389502406e-01 -1.794660617419e-01 9.800680489850e-01 9.991172483410e-03 1.000829310397e-02 6.434601672047e-01 4.910838533008e-03 -1.331814897908e+05 -6.776420311187e-01 0.000000000000e+00 
1730951778 7.287546441174e-03 4.990410904733e-01 -9.803893775582e+01 7.571916085245e+00 -9.639929152763e-01 9.115190755099e-02 5.595594166256e-01 2.073673116204e+00 7.869884468674e+01 -5.006113841084e-04 -4.960315448762e-04 9.186969022061e-04 -1.399420816586e-01 -1.783334904149e-01 9.804633414233e-01 9.990952223172e-03 1.000933734736e-02 6.434574296679e-01 4.911600293047e-03 -1.331821165989e+05 -6.874488362089e-01 0.000000000000e+00 
1730951778 2.253469615508e-01 5.257947707319e-01 -9.830101435583e+01 7.674707973740e+00 -9.872727770612e-01 1.129385337851e-01 5.595593393541e-01 2.073674487900e+00 7.878645269383e+01 -5.016736100251e-04 -4.960132430231e-04 8.727564536533e-04 -1.394549644503e-01 -1.772037542605e-01 9.809964794138e-01 9.990749428187e-03 1.001006529860e-02 6.434608284039e-01 4.912258886297e-03 -1.331829776922e+05 -7.225117032591e-01 0.000000000000e+00 
1730951778 4.365268027405e-02 1.256113049185e+00 -9.891148596243e+01 7.274009249894e+00 -1.000786361653e+00 1.149130556476e-01 5.595592495936e-01 2.073675836697e+00 7.885501011021e+01 -5.039415449642e-04 -4.953126495045e-04 8.301445861542e-04 -1.395837028383e-01 -1.756648909847e-01 9.816580970158e-01 9.990988310060e-03 1.001068284734e-02 6.435957458888e-01 4.912344868636e-03 -1.331841087704e+05 -7.972730789810e-01 0.000000000000e+00 
1730951779 4.023746803208e-01 1.188286873603e+00 -9.936095680317e+01 6.011490485269e+00 -8.459165413793e-01 2.124363149633e-01 5.595591967966e-01 2.073677147288e+00 7.972785745719e+01 -5.025902223843e-04 -4.979336764645e-04 7.735626484948e-04 -1.367232355058e-01 -1.781015767947e-01 9.810678300219e-01 9.991400015328e-03 1.001133808272e-02 6.434986398208e-01 4.913259123921e-03 -1.331842910175e+05 -7.636340478607e-01 0.000000000000e+00 
1730951779 -9.262128267369e-01 1.393652200079e+00 -9.853055575061e+01 4.733215540431e+00 -5.565402310896e-01 1.289982702118e-01 5.595591881482e-01 2.073678307196e+00 8.031751432641e+01 -4.973363673210e-04 -5.023340147070e-04 7.125693251684e-04 -1.322959434207e-01 -1.811447600777e-01 9.811036585669e-01 9.992083610402e-03 1.001314038750e-02 6.434298475146e-01 4.915692553897e-03 -1.331851915447e+05 -8.224588178930e-01 0.000000000000e+00 
1730951779 1.550069953905e-01 1.361454275848e+00 -9.855018708150e+01 4.468815553455e+00 -5.046337841636e-01 2.200926252950e-01 5.595591609330e-01 2.073679312801e+00 8.087728167213e+01 -4.928467260623e-04 -5.067358415901e-04 6.748437983284e-04 -1.287464262308e-01 -1.847752414646e-01 9.810321264766e-01 9.992504388708e-03 1.001309103429e-02 6.432503791081e-01 4.916292577015e-03 -1.331861701879e+05 -8.863758843872e-01 0.000000000000e+00 
1730951779 -4.565911663983e-01 9.577162984464e-01 -9.810058512789e+01 3.722656445635e+00 -3.589423340126e-01 1.727475140635e-01 5.595591702322e-01 2.073680159969e+00 8.153705239522e+01 -4.907269589288e-04 -5.089866758310e-04 6.351437231815e-04 -1.261817028934e-01 -1.869671108658e-01 9.809490007019e-01 9.992394464666e-03 1.001379064995e-02 6.431577396265e-01 4.917168567884e-03 -1.331871277075e+05 -9.447243219583e-01 0.000000000000e+00 
1730951779 -5.726153425761e-01 1.163612788485e+00 -9.764828711422e+01 2.747836384480e+00 -2.100540655291e-01 2.121644869828e-01 5.595591763503e-01 2.073680860177e+00 8.206287390209e+01 -4.881052394360e-04 -5.114401931319e-04 6.088735819664e-04 -1.238267842535e-01 -1.895553622737e-01 9.814509035757e-01 9.992555937119e-03 1.001429138053e-02 6.430614498735e-01 4.917421597508e-03 -1.331880976241e+05 -9.830020242064e-01 0.000000000000e+00 
1730951779 -8.221876266259e-01 1.277865253582e+00 -9.754109108658e+01 1.821414020901e+00 -1.007397086703e-01 2.028981762346e-01 5.595591779044e-01 2.073681333160e+00 8.205975196901e+01 -4.866115633692e-04 -5.127426297475e-04 5.940806065697e-04 -1.228925299070e-01 -1.902972252339e-01 9.832114503292e-01 9.992644086313e-03 1.001448069811e-02 6.430501878138e-01 4.917338839049e-03 -1.331896998821e+05 -1.071816092102e+00 0.000000000000e+00 
1730951780 -5.567278396274e-01 1.304827028284e+00 -9.751605124534e+01 1.366660826330e+00 2.230812131726e-02 2.168028721182e-01 5.595592722647e-01 2.073681680175e+00 8.260033833818e+01 -4.845645528252e-04 -5.130925251062e-04 5.631929855849e-04 -1.206171504600e-01 -1.918194326770e-01 9.840268541515e-01 9.992895778198e-03 1.001487384905e-02 6.430629814879e-01 4.917112496156e-03 -1.331902105362e+05 -1.018930687821e+00 0.000000000000e+00 
1730951780 -4.097821226339e-01 1.327374408657e+00 -9.737750819560e+01 1.513567952346e+00 3.612412597993e-02 2.000390903322e-01 5.595593742902e-01 2.073681972075e+00 8.331057037452e+01 -4.840246812583e-04 -5.127261528295e-04 5.354440556366e-04 -1.190043685506e-01 -1.929988814334e-01 9.844500244830e-01 9.993127887273e-03 1.001517080593e-02 6.431151524152e-01 4.917030510358e-03 -1.331903275838e+05 -9.257513221303e-01 0.000000000000e+00 
1730951780 -1.985797940329e-01 1.343401180930e+00 -9.703584602012e+01 1.934952278479e+00 4.807227502830e-02 1.680664327172e-01 5.595594825037e-01 2.073682233973e+00 8.388494828528e+01 -4.863031087585e-04 -5.111873438331e-04 5.053219857675e-04 -1.186197712617e-01 -1.922393443273e-01 9.849779957971e-01 9.993242007482e-03 1.001518293742e-02 6.433061489667e-01 4.916795131764e-03 -1.331906921565e+05 -8.816105464269e-01 0.000000000000e+00 
1730951780 2.861899012440e-02 1.306528357692e+00 -9.688926692148e+01 2.727196555032e+00 1.653104372271e-02 1.716021870150e-01 5.595595514113e-01 2.073682544673e+00 8.445594565524e+01 -4.908953394094e-04 -5.104675496907e-04 4.774818171878e-04 -1.194184251402e-01 -1.909230716943e-01 9.855171902999e-01 9.993226339461e-03 1.001523624445e-02 6.435402288106e-01 4.916223038751e-03 -1.331908321815e+05 -8.087449254833e-01 0.000000000000e+00 
