lcTime pitch roll yaw velE velN velU lat lon height biasGx biasGy biasGz biasAx biasAy biasAz leverx levery leverz dt psrCorr psrRateDrift utc
1730951591 1.180431164436e+00 -2.277314609472e+00 2.656555844578e+01 -3.183063800540e-01 6.982311144451e-01 5.360521402703e-01 5.595423282100e-01 2.073585616061e+00 5.289805636591e+01 -1.165189870229e-03 -9.002842408901e-04 1.436581467537e-05 3.834207463957e-02 1.808949796431e-02 9.548175299774e-01 9.997499880303e-03 9.999324903239e-03 4.437876057024e-01 4.962844758427e-03 -1.331197501886e+05 6.553808721740e-02 0.000000000000e+00 
1730951591 9.264536187456e-01 -2.218632537117e+00 3.836666656745e+01 -5.099767346505e-01 7.199279896960e-01 5.027114296460e-01 5.595424224245e-01 2.073585543999e+00 5.310341004998e+01 -1.205660512016e-03 -8.757870410968e-04 1.901353044338e-05 3.839753336683e-02 1.884971027901e-02 9.589466832147e-01 9.997488600732e-03 9.999164942608e-03 4.362553822304e-01 4.964407369498e-03 -1.331194884101e+05 1.035879327900e-01 0.000000000000e+00 
1730951591 4.932563865949e-01 -2.170334115144e+00 4.772247926767e+01 -2.593097508834e-01 3.150053306329e-01 4.607342560531e-01 5.595425012694e-01 2.073585468284e+00 5.328525690750e+01 -1.213111495469e-03 -8.507020277534e-04 2.239173825540e-05 3.850352909495e-02 1.888768442810e-02 9.623725196068e-01 9.997481546651e-03 9.999088422449e-03 4.296151894440e-01 4.965575431763e-03 -1.331192627160e+05 1.308607906271e-01 0.000000000000e+00 
1730951591 4.592949605287e-01 -1.813421886006e+00 5.439653199410e+01 -1.287409194811e-01 2.226197497581e-01 4.462406358101e-01 5.595425359059e-01 2.073585438388e+00 5.354882914235e+01 -1.235573482066e-03 -8.206557501493e-04 2.865613563673e-05 3.904910279567e-02 1.735542269562e-02 9.649678344995e-01 9.997520397195e-03 9.999114179737e-03 4.225333917960e-01 4.966850459966e-03 -1.331191243504e+05 1.304962840293e-01 0.000000000000e+00 
1730951591 3.359477888934e-01 -1.325072402440e+00 5.973632772271e+01 -2.611698063546e-01 3.309873379262e-01 4.024266568898e-01 5.595426131248e-01 2.073585362685e+00 5.374092769004e+01 -1.201684982016e-03 -7.612878089766e-04 3.384146668367e-05 3.941021679486e-02 1.353532966123e-02 9.672785333877e-01 9.997707154513e-03 9.999220204768e-03 4.171372004292e-01 4.967445068009e-03 -1.331190939206e+05 1.191952191910e-01 0.000000000000e+00 
1730951592 1.119975872888e+00 -1.090405543628e+00 5.975293822587e+01 -4.736235206342e-01 4.943276818313e-01 3.690221663228e-01 5.595427401129e-01 2.073585169585e+00 5.401501355718e+01 -1.084564120774e-03 -6.242109096491e-04 3.344102585972e-05 3.735271064947e-02 5.136168298502e-03 9.691944842389e-01 9.997897924268e-03 9.999015363813e-03 4.110867304263e-01 4.967356711693e-03 -1.331189715753e+05 1.133306754487e-01 0.000000000000e+00 
1730951592 1.805073156211e+00 -4.288286765101e-01 5.364386144371e+01 -1.199940050491e+00 1.249008826081e+00 4.445542676820e-01 5.595429773924e-01 2.073584871908e+00 5.424307020730e+01 -9.371024262700e-04 -4.860462129833e-04 6.069805330508e-05 3.377750110694e-02 -6.321369046605e-03 9.712962822572e-01 9.998511787950e-03 9.998447267669e-03 4.054384270821e-01 4.967061758497e-03 -1.331186480800e+05 1.496518862763e-01 0.000000000000e+00 
1730951592 1.285781511171e+00 -3.108722040989e-01 4.141759470449e+01 -1.285054325355e+00 2.070264082020e+00 4.041179946611e-01 5.595433238398e-01 2.073584511167e+00 5.444126214985e+01 -8.067461457149e-04 -3.619396885542e-04 1.243819805957e-04 2.893099841137e-02 -1.882029575345e-02 9.732862566488e-01 9.998986574530e-03 9.998260387392e-03 4.016940408097e-01 4.966854890618e-03 -1.331185801780e+05 1.480148158191e-01 0.000000000000e+00 
1730951592 1.830396929768e+00 -4.919450931340e-01 3.247739178407e+01 -1.229994455860e+00 2.776247886259e+00 4.000567091571e-01 5.595437745658e-01 2.073584218011e+00 5.466209963664e+01 -7.031911480149e-04 -2.883599261215e-04 2.320281806156e-04 2.498842849543e-02 -2.634516167815e-02 9.747196206712e-01 9.999273533102e-03 9.997900737870e-03 3.985147614161e-01 4.967027601813e-03 -1.331185378619e+05 1.413476159316e-01 0.000000000000e+00 
1730951592 1.290209076421e+00 -3.343666572203e-01 2.658376232835e+01 -1.152726735575e+00 3.311345728912e+00 3.849817209827e-01 5.595443045244e-01 2.073583984555e+00 5.518992894847e+01 -6.151774478136e-04 -2.466668157749e-04 3.731792253622e-04 2.227525718571e-02 -2.906470872192e-02 9.752810393093e-01 9.999629611740e-03 9.997797296669e-03 3.930276204239e-01 4.967921179285e-03 -1.331181876436e+05 1.607807053731e-01 0.000000000000e+00 
1730951593 1.050968523786e+00 -4.386044643644e-01 2.295614283581e+01 -1.368925416294e+00 4.242735117173e+00 3.580295798860e-01 5.595449504847e-01 2.073583775751e+00 5.559388641066e+01 -5.394560821858e-04 -2.351521317376e-04 5.519295131725e-04 2.092461204896e-02 -2.745333814819e-02 9.757629569803e-01 9.999796150096e-03 9.997869689163e-03 3.887325797599e-01 4.968764496800e-03 -1.331180377067e+05 1.540373798397e-01 0.000000000000e+00 
1730951593 8.284786319732e-01 -4.498638742475e-01 1.925410546407e+01 -1.381842671590e+00 5.098614520942e+00 3.576063786911e-01 5.595457419484e-01 2.073583634215e+00 5.617660065629e+01 -4.774826137651e-04 -2.659148027747e-04 8.387004204563e-04 2.087561012750e-02 -2.278144391137e-02 9.757033433974e-01 9.999945522695e-03 9.998086260966e-03 3.834322981282e-01 4.969453796239e-03 -1.331176349789e+05 1.759730357551e-01 0.000000000000e+00 
1730951593 3.773832318853e-01 -7.843624532604e-02 1.688603535533e+01 -1.288442693474e+00 5.439992381693e+00 3.831715112003e-01 5.595466408684e-01 2.073583519748e+00 5.649333897573e+01 -4.109684023256e-04 -3.003612518452e-04 1.154360376290e-03 2.041889246062e-02 -1.715296850854e-02 9.762801987909e-01 1.000011965439e-02 9.998513229242e-03 3.788964770348e-01 4.969475608603e-03 -1.331176438692e+05 1.522377209870e-01 0.000000000000e+00 
1730951593 4.350456222841e-01 1.114664970955e-01 1.513349663464e+01 -1.146513639333e+00 5.369739274786e+00 3.788205348308e-01 5.595475366033e-01 2.073583485370e+00 5.677791266654e+01 -3.597546076470e-04 -3.511154701366e-04 1.500180573104e-03 1.961462903513e-02 -1.226704717793e-02 9.768617088763e-01 1.000025940264e-02 9.998808862423e-03 3.748502391590e-01 4.969229659537e-03 -1.331174987432e+05 1.629392474159e-01 0.000000000000e+00 
1730951593 5.785057903260e-01 3.394382091879e-01 1.334141340612e+01 -1.064286654773e+00 5.735521265568e+00 3.897907497846e-01 5.595484432061e-01 2.073583536852e+00 5.700665570365e+01 -3.310935759837e-04 -4.137548935894e-04 1.895204601805e-03 1.792144601905e-02 -7.994338315073e-03 9.775535661583e-01 1.000035139051e-02 9.999036323804e-03 3.718723202813e-01 4.967984636241e-03 -1.331173091665e+05 1.898004028094e-01 0.000000000000e+00 
1730951594 5.979085187996e-01 2.666819096843e-01 1.208022039568e+01 -1.075673724426e+00 6.138161958749e+00 4.130868836575e-01 5.595494228547e-01 2.073583537867e+00 5.734058435281e+01 -3.016343484055e-04 -4.652403958260e-04 2.207857247402e-03 1.553380572459e-02 -6.660948461354e-03 9.781937387943e-01 1.000038154271e-02 9.999133693342e-03 3.682392260108e-01 4.967444072784e-03 -1.331169526659e+05 2.310350807451e-01 0.000000000000e+00 
1730951594 7.065592934699e-01 -9.818759078080e-02 1.195201004181e+01 -1.199158501716e+00 6.584177304418e+00 3.970259316025e-01 5.595505042837e-01 2.073583432694e+00 5.757176780605e+01 -2.521266999221e-04 -4.974220576312e-04 2.407199799541e-03 1.566134417004e-02 -6.886502404340e-03 9.788290695576e-01 1.000011784469e-02 9.998983620551e-03 3.648751865308e-01 4.968348823567e-03 -1.331171545402e+05 1.806073314912e-01 0.000000000000e+00 
1730951594 5.586595332868e-01 1.502305824912e-01 1.150249675102e+01 -1.231005586655e+00 6.926808434818e+00 3.866345441922e-01 5.595515332100e-01 2.073583340483e+00 5.797364036552e+01 -2.770559427927e-04 -5.097894031125e-04 2.583491889814e-03 9.264671514203e-03 -4.898749728065e-03 9.794476368047e-01 1.000018307886e-02 9.999144367731e-03 3.624253406129e-01 4.966593012690e-03 -1.331162474091e+05 3.000124228256e-01 0.000000000000e+00 
1730951594 1.237830503233e-01 2.337345475761e-01 9.982378634149e+00 -1.048569450839e+00 7.029459809590e+00 4.040177900558e-01 5.595527870909e-01 2.073583310759e+00 5.814212193707e+01 -2.103841642664e-04 -5.769248457866e-04 2.862919884843e-03 1.105046377607e-02 -1.331801920033e-02 9.802655785859e-01 9.999967211054e-03 9.999177461831e-03 3.583529299629e-01 4.968516778536e-03 -1.331160302519e+05 3.215036033267e-01 0.000000000000e+00 
1730951594 1.100913617274e-01 7.646013546978e-01 9.204849139556e+00 -9.473873347426e-01 6.935905934040e+00 4.061219231969e-01 5.595540365244e-01 2.073583170143e+00 5.806729081556e+01 -1.367598784634e-04 -6.062577106048e-04 2.992425084226e-03 1.798921347489e-02 -1.763101440141e-02 9.810930749374e-01 1.000003347410e-02 9.998998039759e-03 3.541543429774e-01 4.971619095003e-03 -1.331158940510e+05 3.436152180573e-01 0.000000000000e+00 
1730951595 -4.043452980099e-01 6.842585352007e-01 6.995842552413e+00 -5.731833622593e-01 6.488938063746e+00 3.310282091084e-01 5.595552807462e-01 2.073583311450e+00 5.790606602560e+01 -7.920876188806e-05 -6.852869827620e-04 3.348373863695e-03 1.899984535589e-02 -2.972526683947e-02 9.823354893922e-01 9.999797380128e-03 9.999119911480e-03 3.516081861265e-01 4.973461085230e-03 -1.331160747218e+05 3.282794898409e-01 0.000000000000e+00 
1730951595 -5.079565053989e-01 9.621738049315e-01 4.717724280386e+00 -1.776500629385e-01 5.850317197893e+00 3.461697084813e-01 5.595563014759e-01 2.073583666646e+00 5.763376495814e+01 -9.136903445098e-05 -7.537289974604e-04 3.794399649299e-03 6.135575945570e-03 -3.794268103878e-02 9.841757070538e-01 9.999490830805e-03 9.999277443870e-03 3.513257137840e-01 4.970962762571e-03 -1.331168742596e+05 2.120455196394e-01 0.000000000000e+00 
1730951595 -5.293040884178e-01 1.403262483214e+00 2.263259136419e+00 2.594809876357e-01 4.984337531627e+00 3.282963967291e-01 5.595570991846e-01 2.073584122006e+00 5.751350362881e+01 -1.319575748000e-04 -7.994688276562e-04 4.258723185703e-03 -1.179223910252e-02 -4.075015926460e-02 9.858421778998e-01 9.999161597233e-03 9.999447367749e-03 3.515102579589e-01 4.966915927952e-03 -1.331170857382e+05 1.725846846787e-01 0.000000000000e+00 
1730951595 -2.484340857211e-01 1.571464168377e+00 7.065779014480e-01 4.667798983013e-01 4.532509922984e+00 2.901387805810e-01 5.595577976237e-01 2.073584497187e+00 5.744454557408e+01 -1.522707092882e-04 -8.218177651164e-04 4.612097664123e-03 -2.253309836838e-02 -3.955490239913e-02 9.869554960976e-01 9.998884201114e-03 9.999477549590e-03 3.509117901435e-01 4.964418798349e-03 -1.331174396650e+05 1.117059228866e-01 0.000000000000e+00 
1730951595 -7.401816197289e-01 1.600987128116e+00 5.858202166008e-02 5.751246194155e-01 4.341801452087e+00 2.674316579687e-01 5.595584678650e-01 2.073584729621e+00 5.712496460266e+01 -1.548928502077e-04 -8.186263336227e-04 4.834819763529e-03 -2.686338180804e-02 -3.239754579935e-02 9.879502133230e-01 9.998606647000e-03 9.999417778913e-03 3.495695035660e-01 4.963369667398e-03 -1.331182167973e+05 1.968516595533e-02 0.000000000000e+00 
1730951596 -1.064608716678e-01 1.456183377843e+00 -7.645375817749e-01 6.076372452977e-01 4.152407147813e+00 3.083318134859e-01 5.595591095344e-01 2.073584885678e+00 5.686390426825e+01 -1.538925401533e-04 -8.056235322442e-04 4.979791675126e-03 -2.912726747295e-02 -2.344179058461e-02 9.886645430463e-01 9.998446048329e-03 9.999359041791e-03 3.478426142517e-01 4.962895877570e-03 -1.331190311863e+05 -7.067733127363e-02 0.000000000000e+00 
1730951596 -1.285636470786e+00 5.259620884267e-01 -4.219841676038e+00 7.897522333969e-01 3.879443460936e+00 2.496409230897e-01 5.595597047733e-01 2.073585009874e+00 5.656690148600e+01 -1.543004030199e-04 -7.882521045192e-04 5.072888431516e-03 -3.148069455394e-02 -1.355142646270e-02 9.894046633861e-01 9.998459316573e-03 9.999263327704e-03 3.460677160478e-01 4.962669133481e-03 -1.331199765784e+05 -1.612530028531e-01 0.000000000000e+00 
1730951596 -3.002003434985e-01 -1.887347081773e-01 -1.310017613543e+01 1.207475739439e+00 3.628898658272e+00 2.912855156899e-01 5.595602134776e-01 2.073585154784e+00 5.622877398120e+01 -1.637229206038e-04 -7.678637997615e-04 5.109963118700e-03 -3.659182274652e-02 -3.133390919781e-03 9.901366239402e-01 9.999109518428e-03 9.999544354126e-03 3.449561508097e-01 4.962390683142e-03 -1.331206232953e+05 -1.908864741404e-01 0.000000000000e+00 
1730951596 -4.965651151267e-01 3.353689884622e-02 -2.195047370046e+01 1.516564468220e+00 3.464377956353e+00 2.498574837340e-01 5.595606881552e-01 2.073585392505e+00 5.618220349938e+01 -1.777059895146e-04 -7.554716948970e-04 5.120491509585e-03 -4.451539217583e-02 2.949412010642e-03 9.907243443680e-01 9.999446637831e-03 9.999789693495e-03 3.442537629699e-01 4.961795347179e-03 -1.331208293531e+05 -1.698586453236e-01 0.000000000000e+00 
1730951596 -8.020694190548e-01 4.350245922190e-02 -2.973792084365e+01 1.848649588033e+00 3.365791799987e+00 1.863667557357e-01 5.595611118838e-01 2.073585702395e+00 5.593773916641e+01 -1.984877598185e-04 -7.451908159428e-04 5.116867197493e-03 -5.773212564932e-02 8.088483507723e-03 9.916110240067e-01 9.999599588735e-03 9.999879745910e-03 3.446600180413e-01 4.960577068766e-03 -1.331210929745e+05 -1.458846387507e-01 0.000000000000e+00 
1730951597 -1.757220382289e+00 1.373013465202e-01 -3.718706514211e+01 1.600533911332e+00 2.406129040475e+00 1.932296706753e-01 5.595614625488e-01 2.073586017219e+00 5.562679889433e+01 -2.221934021577e-04 -7.297562493602e-04 5.083252858879e-03 -7.631163034095e-02 1.645149904767e-02 9.925918088171e-01 9.999475073683e-03 9.999475718499e-03 3.453076967568e-01 4.960082957573e-03 -1.331217886021e+05 -1.949466729032e-01 0.000000000000e+00 
1730951597 -9.609490705607e-01 -2.652245246032e-01 -4.134331998921e+01 1.299776514057e+00 1.894729917223e+00 2.195339801858e-01 5.595616834855e-01 2.073586281369e+00 5.550410178440e+01 -2.366230621962e-04 -7.271098442131e-04 5.084065218993e-03 -8.997884475431e-02 1.625958177428e-02 9.934291345523e-01 9.999432773180e-03 9.999725607200e-03 3.456171861718e-01 4.960196829175e-03 -1.331219784260e+05 -1.676197258655e-01 0.000000000000e+00 
1730951597 -6.515119057478e-01 -7.248320491826e-01 -4.752368198066e+01 1.473710758380e+00 1.911195860399e+00 1.900371842185e-01 5.595618745141e-01 2.073586517410e+00 5.530548897026e+01 -2.507939802535e-04 -7.208365162938e-04 5.053744584858e-03 -1.074970247090e-01 1.848987349395e-02 9.943084658924e-01 9.999283132203e-03 1.000008725983e-02 3.464763748408e-01 4.960814644889e-03 -1.331223878087e+05 -1.752740211512e-01 0.000000000000e+00 
1730951597 -4.311814316057e-01 -9.856656228918e-01 -5.616905693650e+01 1.655988774848e+00 1.747846110720e+00 1.915270673441e-01 5.595620131114e-01 2.073586792256e+00 5.529983435225e+01 -2.650624577434e-04 -7.143214967780e-04 5.044351683734e-03 -1.295378045917e-01 2.107426225164e-02 9.950966776310e-01 9.998873044649e-03 1.000047731580e-02 3.475741591021e-01 4.962180703766e-03 -1.331228106303e+05 -2.053564850249e-01 0.000000000000e+00 
1730951597 -2.916532884933e-01 -1.105809194901e+00 -6.416567641686e+01 1.816189226435e+00 1.536300750789e+00 1.732854176179e-01 5.595621367413e-01 2.073587071788e+00 5.518308706538e+01 -2.736946382751e-04 -7.082895206281e-04 5.025375932683e-03 -1.505372856687e-01 2.386728029853e-02 9.959117590498e-01 9.998179203217e-03 1.000060432231e-02 3.484175569524e-01 4.964453096754e-03 -1.331232205973e+05 -2.162303600896e-01 0.000000000000e+00 
1730951598 -1.088876804180e-01 -1.412672730533e+00 -7.067676593216e+01 2.224631612414e+00 1.425784389706e+00 1.746272765881e-01 5.595621902640e-01 2.073587420688e+00 5.518722626278e+01 -2.808664986686e-04 -7.035378745435e-04 5.062417593904e-03 -1.730743629516e-01 2.576554987992e-02 9.966590559701e-01 9.997561877293e-03 1.000069118994e-02 3.491176459392e-01 4.967159458489e-03 -1.331235793765e+05 -2.339353195795e-01 0.000000000000e+00 
1730951598 -7.129652913146e-01 -1.540575667084e+00 -7.887227522704e+01 2.092981854744e+00 9.998624654211e-01 1.674400351129e-01 5.595622566515e-01 2.073587853948e+00 5.526062849540e+01 -2.827068835175e-04 -7.019689835688e-04 5.101168875771e-03 -1.895332989028e-01 2.445430135805e-02 9.972556912687e-01 9.996878242203e-03 1.000024696080e-02 3.492617790022e-01 4.969676625390e-03 -1.331238471263e+05 -2.380097798947e-01 0.000000000000e+00 
1730951598 -1.089445886100e-01 -1.718904805117e+00 -8.461732401704e+01 1.265244912004e+00 6.593880117066e-01 1.764512093827e-01 5.595622938949e-01 2.073588185023e+00 5.520137901454e+01 -2.818014152417e-04 -7.020048792374e-04 5.128527249441e-03 -2.012280796097e-01 2.085611890875e-02 9.978646830518e-01 9.996347486790e-03 9.999997198895e-03 3.492071755683e-01 4.971666957040e-03 -1.331240326411e+05 -2.124015168475e-01 0.000000000000e+00 
1730951598 4.497064788789e-01 -1.596909207563e+00 -8.714987732473e+01 7.341185064961e-01 5.095159702159e-01 1.904081364165e-01 5.595623141892e-01 2.073588413329e+00 5.513541018715e+01 -2.798871533662e-04 -7.023673460388e-04 5.152057848181e-03 -2.098439641583e-01 1.616235760748e-02 9.984252597364e-01 9.995954723643e-03 9.999788819903e-03 3.490195239959e-01 4.973029771819e-03 -1.331244932810e+05 -2.332973000913e-01 0.000000000000e+00 
1730951598 7.825626450465e-01 -1.583574869540e+00 -8.926527979754e+01 3.506436261881e-01 4.781882790224e-01 1.987352890933e-01 5.595622877964e-01 2.073588682546e+00 5.527619334459e+01 -2.792184893470e-04 -7.039750870845e-04 5.233109896930e-03 -2.167608661331e-01 4.481613973336e-03 9.989133615010e-01 9.995871829631e-03 9.999991866150e-03 3.494763284506e-01 4.971976235504e-03 -1.331246720104e+05 -2.286945679006e-01 0.000000000000e+00 
1730951599 9.323513202800e-01 -1.304184736103e+00 -9.081506191170e+01 -3.927763905959e-03 4.056463659039e-01 2.066562727247e-01 5.595622706860e-01 2.073588888155e+00 5.531587169604e+01 -2.783118562238e-04 -7.047139592663e-04 5.291930677199e-03 -2.213594564414e-01 -6.784864520555e-03 9.994157356175e-01 9.995889610329e-03 1.000023615706e-02 3.498252106667e-01 4.970399481892e-03 -1.331252140557e+05 -2.710076092991e-01 0.000000000000e+00 
1730951599 7.462203615504e-01 -1.142997357029e+00 -9.192843329836e+01 -2.123402151684e-01 3.767374298710e-01 1.653101241140e-01 5.595622673183e-01 2.073589052545e+00 5.529836450964e+01 -2.775424571385e-04 -7.046339785937e-04 5.332286786230e-03 -2.236617337805e-01 -1.808730956810e-02 9.998679408679e-01 9.995991581123e-03 1.000048506769e-02 3.503752501960e-01 4.967929981968e-03 -1.331255958408e+05 -2.725979850860e-01 0.000000000000e+00 
1730951599 7.579626728002e-01 -1.124295714567e+00 -9.314705738349e+01 1.011502014964e-01 3.394688312088e-01 1.617401372852e-01 5.595622719177e-01 2.073589232825e+00 5.525025265341e+01 -2.768144767224e-04 -7.037306267629e-04 5.358093042631e-03 -2.246486870252e-01 -2.867472089644e-02 1.000271773934e+00 9.996157209241e-03 1.000079791497e-02 3.509474320806e-01 4.965174568493e-03 -1.331261354106e+05 -2.964723497653e-01 0.000000000000e+00 
